transaction_id,date,month,account_id,account_name,bank_name,department,transaction_type,direction,amount,voucher_id,description,created_by,data_source,type_amount_90th_percentile,large_amount_flag,high_risk_type_flag,duplicate_group_count,duplicate_pattern_flag,year_end_flag,department_transaction_count,department_risk_flag,risk_score,risk_level,recommended_action,risk_flag_summary
T000487,2025-08-23,8,A012,Audit Adjustment Account,Bank F,Social Security Department,budget_execution_payment,outflow,228030,V000487,Simulated budget execution payment for Social Security Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,0,66,0,0,Low,Routine monitoring,no_major_flag
T000489,2025-08-23,8,A005,Special Fund Account,Bank C,Health Department,non_tax_revenue_collection,inflow,47982,V000489,Simulated non tax revenue collection for Health Department,simulated_system,bank_statement,163417.0,0,0,1,0,0,63,0,0,Low,Routine monitoring,no_major_flag
T000492,2025-08-24,8,A011,Inter-fund Transfer Account,Bank F,Transport Department,refund,inflow,44462,V000492,Simulated refund for Transport Department,simulated_system,bank_statement,70230.0,0,0,1,0,0,74,1,1,Low,Routine monitoring,high_activity_department
T000478,2025-08-25,8,A012,Audit Adjustment Account,Bank F,Transport Department,year_end_settlement,outflow,587749,V000478,Simulated year end settlement for Transport Department,simulated_system,bank_statement,600508.3,0,1,1,0,0,74,1,3,Medium,Second-level review recommended,high_risk_type; high_activity_department
T000496,2025-08-25,8,A011,Inter-fund Transfer Account,Bank F,Health Department,audit_adjustment,inflow,44539,V000496,Simulated audit adjustment for Health Department,simulated_system,bank_statement,100457.59999999999,0,1,1,0,0,63,0,2,Low,Second-level review recommended,high_risk_type
T000465,2025-08-26,8,A002,Budget Execution Payment Account,Bank A,Urban Management Department,non_tax_revenue_collection,inflow,111379,V000465,Simulated non tax revenue collection for Urban Management Department,simulated_system,bank_statement,163417.0,0,0,1,0,0,64,0,0,Low,Routine monitoring,no_major_flag
T000473,2025-08-26,8,A005,Special Fund Account,Bank C,Culture and Tourism Department,refund,inflow,66926,V000473,Simulated refund for Culture and Tourism Department,simulated_system,bank_statement,70230.0,0,0,1,0,0,81,1,1,Low,Routine monitoring,high_activity_department
T000450,2025-08-27,8,A013,Year-end Settlement Account,Bank G,Urban Management Department,budget_execution_payment,outflow,80038,V000450,Simulated budget execution payment for Urban Management Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,0,64,0,0,Low,Routine monitoring,no_major_flag
T000485,2025-08-27,8,A011,Inter-fund Transfer Account,Bank F,Transport Department,off_budget_fund_transfer,inflow,242909,V000485,Simulated off budget fund transfer for Transport Department,simulated_system,bank_statement,446537.6000000001,0,1,1,0,0,74,1,3,Medium,Second-level review recommended,high_risk_type; high_activity_department
T000491,2025-08-27,8,A013,Year-end Settlement Account,Bank G,Infrastructure Department,non_tax_revenue_collection,inflow,33552,V000491,Simulated non tax revenue collection for Infrastructure Department,simulated_system,bank_statement,163417.0,0,0,1,0,0,64,0,0,Low,Routine monitoring,no_major_flag
T000488,2025-08-28,8,A003,Non-tax Revenue Collection Account,Bank B,Transport Department,budget_execution_payment,outflow,111493,V000488,Simulated budget execution payment for Transport Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,0,74,1,1,Low,Routine monitoring,high_activity_department
T000464,2025-08-29,8,A009,Infrastructure Payment Account,Bank E,Urban Management Department,budget_execution_payment,outflow,212537,V000464,Simulated budget execution payment for Urban Management Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,0,64,0,0,Low,Routine monitoring,no_major_flag
T000441,2025-08-30,8,A002,Budget Execution Payment Account,Bank A,Environmental Protection Department,budget_execution_payment,outflow,308763,V000441,Simulated budget execution payment for Environmental Protection Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,0,70,0,0,Low,Routine monitoring,no_major_flag
T000474,2025-08-30,8,A008,Health Project Fund Account,Bank D,Social Security Department,non_tax_revenue_collection,inflow,60501,V000474,Simulated non tax revenue collection for Social Security Department,simulated_system,bank_statement,163417.0,0,0,1,0,0,66,0,0,Low,Routine monitoring,no_major_flag
T000511,2025-09-01,9,A003,Non-tax Revenue Collection Account,Bank B,Education Department,off_budget_fund_transfer,outflow,80387,V000511,Simulated off budget fund transfer for Education Department,simulated_system,bank_statement,446537.6000000001,0,1,1,0,0,56,0,2,Low,Second-level review recommended,high_risk_type
T000542,2025-09-01,9,A008,Health Project Fund Account,Bank D,Environmental Protection Department,off_budget_fund_transfer,outflow,277541,V000542,Simulated off budget fund transfer for Environmental Protection Department,simulated_system,bank_statement,446537.6000000001,0,1,1,0,0,70,0,2,Low,Second-level review recommended,high_risk_type
T000518,2025-09-02,9,A006,Social Security Transfer Account,Bank C,Infrastructure Department,refund,inflow,12195,V000518,Simulated refund for Infrastructure Department,simulated_system,bank_statement,70230.0,0,0,1,0,0,64,0,0,Low,Routine monitoring,no_major_flag
T000547,2025-09-02,9,A006,Social Security Transfer Account,Bank C,Social Security Department,temporary_holding,inflow,149876,V000547,Simulated temporary holding for Social Security Department,simulated_system,bank_statement,219627.5,0,1,1,0,0,66,0,2,Low,Second-level review recommended,high_risk_type
T000557,2025-09-02,9,A006,Social Security Transfer Account,Bank C,Agriculture Department,budget_execution_payment,outflow,79946,V000557,Simulated budget execution payment for Agriculture Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,0,70,0,0,Low,Routine monitoring,no_major_flag
T000584,2025-09-02,9,A005,Special Fund Account,Bank C,Social Security Department,project_fund_payment,outflow,263678,V000584,Simulated project fund payment for Social Security Department,simulated_system,bank_statement,748920.0,0,0,1,0,0,66,0,0,Low,Routine monitoring,no_major_flag
T000510,2025-09-03,9,A011,Inter-fund Transfer Account,Bank F,Agriculture Department,off_budget_fund_transfer,inflow,371116,V000510,Simulated off budget fund transfer for Agriculture Department,simulated_system,bank_statement,446537.6000000001,0,1,1,0,0,70,0,2,Low,Second-level review recommended,high_risk_type
T000535,2025-09-03,9,A013,Year-end Settlement Account,Bank G,Agriculture Department,temporary_holding,inflow,10028,V000535,Simulated temporary holding for Agriculture Department,simulated_system,bank_statement,219627.5,0,1,1,0,0,70,0,2,Low,Second-level review recommended,high_risk_type
T000536,2025-09-03,9,A004,Off-budget Fund Account,Bank B,Emergency Management Department,non_tax_revenue_collection,inflow,162212,V000536,Simulated non tax revenue collection for Emergency Management Department,simulated_system,bank_statement,163417.0,0,0,1,0,0,70,0,0,Low,Routine monitoring,no_major_flag
T000516,2025-09-04,9,A002,Budget Execution Payment Account,Bank A,Social Security Department,project_fund_payment,outflow,535443,V000516,Simulated project fund payment for Social Security Department,simulated_system,bank_statement,748920.0,0,0,1,0,0,66,0,0,Low,Routine monitoring,no_major_flag
T000571,2025-09-04,9,A006,Social Security Transfer Account,Bank C,Culture and Tourism Department,refund,inflow,39493,V000571,Simulated refund for Culture and Tourism Department,simulated_system,bank_statement,70230.0,0,0,1,0,0,81,1,1,Low,Routine monitoring,high_activity_department
T000587,2025-09-04,9,A008,Health Project Fund Account,Bank D,Social Security Department,budget_execution_payment,outflow,57310,V000587,Simulated budget execution payment for Social Security Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,0,66,0,0,Low,Routine monitoring,no_major_flag
T000509,2025-09-05,9,A004,Off-budget Fund Account,Bank B,Emergency Management Department,project_fund_payment,outflow,796716,V000509,Simulated project fund payment for Emergency Management Department,simulated_system,bank_statement,748920.0,1,0,1,0,0,70,0,3,Medium,Review transaction amount and supporting documents,large_amount
T000538,2025-09-05,9,A013,Year-end Settlement Account,Bank G,Infrastructure Department,year_end_settlement,inflow,509498,V000538,Simulated year end settlement for Infrastructure Department,simulated_system,bank_statement,600508.3,0,1,1,0,0,64,0,2,Low,Second-level review recommended,high_risk_type
T000575,2025-09-05,9,A002,Budget Execution Payment Account,Bank A,Emergency Management Department,refund,inflow,19438,V000575,Simulated refund for Emergency Management Department,simulated_system,bank_statement,70230.0,0,0,1,0,0,70,0,0,Low,Routine monitoring,no_major_flag
T000533,2025-09-06,9,A011,Inter-fund Transfer Account,Bank F,Infrastructure Department,audit_adjustment,outflow,71434,V000533,Simulated audit adjustment for Infrastructure Department,simulated_system,bank_statement,100457.59999999999,0,1,1,0,0,64,0,2,Low,Second-level review recommended,high_risk_type
T000585,2025-09-06,9,A010,Temporary Holding Account,Bank E,Environmental Protection Department,non_tax_revenue_collection,inflow,179382,V000585,Simulated non tax revenue collection for Environmental Protection Department,simulated_system,bank_statement,163417.0,1,0,1,0,0,70,0,3,Medium,Review transaction amount and supporting documents,large_amount
T000589,2025-09-06,9,A003,Non-tax Revenue Collection Account,Bank B,Environmental Protection Department,refund,inflow,7062,V000589,Simulated refund for Environmental Protection Department,simulated_system,bank_statement,70230.0,0,0,1,0,0,70,0,0,Low,Routine monitoring,no_major_flag
T000501,2025-09-07,9,A008,Health Project Fund Account,Bank D,Social Security Department,project_fund_payment,outflow,658434,V000501,Simulated project fund payment for Social Security Department,simulated_system,bank_statement,748920.0,0,0,1,0,0,66,0,0,Low,Routine monitoring,no_major_flag
T000529,2025-09-07,9,A013,Year-end Settlement Account,Bank G,Emergency Management Department,budget_execution_payment,outflow,155958,V000529,Simulated budget execution payment for Emergency Management Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,0,70,0,0,Low,Routine monitoring,no_major_flag
T000548,2025-09-07,9,A006,Social Security Transfer Account,Bank C,Infrastructure Department,non_tax_revenue_collection,inflow,17879,V000548,Simulated non tax revenue collection for Infrastructure Department,simulated_system,bank_statement,163417.0,0,0,1,0,0,64,0,0,Low,Routine monitoring,no_major_flag
T000555,2025-09-07,9,A013,Year-end Settlement Account,Bank G,Finance Bureau Internal Unit,budget_execution_payment,outflow,192106,V000555,Simulated budget execution payment for Finance Bureau Internal Unit,simulated_system,bank_statement,316246.60000000003,0,0,1,0,0,77,1,1,Low,Routine monitoring,high_activity_department
T000588,2025-09-07,9,A013,Year-end Settlement Account,Bank G,Finance Bureau Internal Unit,inter_fund_transfer,outflow,501153,V000588,Simulated inter fund transfer for Finance Bureau Internal Unit,simulated_system,bank_statement,509918.00000000006,0,1,1,0,0,77,1,3,Medium,Second-level review recommended,high_risk_type; high_activity_department
T000522,2025-09-08,9,A013,Year-end Settlement Account,Bank G,Transport Department,project_fund_payment,outflow,234100,V000522,Simulated project fund payment for Transport Department,simulated_system,bank_statement,748920.0,0,0,1,0,0,74,1,1,Low,Routine monitoring,high_activity_department
T000532,2025-09-08,9,A011,Inter-fund Transfer Account,Bank F,Health Department,project_fund_payment,outflow,431382,V000532,Simulated project fund payment for Health Department,simulated_system,bank_statement,748920.0,0,0,1,0,0,63,0,0,Low,Routine monitoring,no_major_flag
T000561,2025-09-08,9,A002,Budget Execution Payment Account,Bank A,Culture and Tourism Department,temporary_holding,inflow,145453,V000561,Simulated temporary holding for Culture and Tourism Department,simulated_system,bank_statement,219627.5,0,1,1,0,0,81,1,3,Medium,Second-level review recommended,high_risk_type; high_activity_department
T000524,2025-09-09,9,A007,Education Fund Account,Bank D,Health Department,budget_execution_payment,outflow,135158,V000524,Simulated budget execution payment for Health Department,simulated_system,bank_statement,316246.60000000003,0,0,1,0,0,63,0,0,Low,Routine monitoring,no_major_flag
T000531,2025-09-09,9,A004,Off-budget Fund Account,Bank B,Environmental Protection Department,inter_fund_transfer,inflow,251322,V000531,Simulated inter fund transfer for Environmental Protection Department,simulated_system,bank_statement,509918.00000000006,0,1,1,0,0,70,0,2,Low,Second-level review recommended,high_risk_type
T000539,2025-09-09,9,A013,Year-end Settlement Account,Bank G,Community Services Department,budget_execution_payment,outflow,318983,V000539,Simulated budget execution payment for Community Services Department,simulated_system,bank_statement,316246.60000000003,1,0,1,0,0,57,0,3,Medium,Review transaction amount and supporting documents,large_amount
T000549,2025-09-09,9,A007,Education Fund Account,Bank D,Transport Department,off_budget_fund_transfer,outflow,268657,V000549,Simulated off budget fund transfer for Transport Department,simulated_system,bank_statement,446537.6000000001,0,1,1,0,0,74,1,3,Medium,Second-level review recommended,high_risk_type; high_activity_department
